0.012683     200
0.091006     400
0.460552     600
0.961346     800
1.982946     1000
3.351807     1200
5.625335     1400
10.823117     1600
15.106579     1800
18.789572     2000
25.583857     2200
40.96172     2400
44.275097     2600
52.470132     2800
69.136629     3000
88.605592     3200
97.780407     3400
117.85138     3600
138.16338     3800
190.58177     4000
224.82214     4200
244.07874     4400
302.6999     4600
321.70002     4800
369.41624     5000
