0.00404     200
0.011554     400
0.063105     600
0.199849     800
0.332542     1000
0.647208     1200
0.884438     1400
2.442721     1600
2.025407     1800
2.623332     2000
3.330441     2200
8.29012     2400
5.428223     2600
7.065257     2800
9.432061     3000
19.168414     3200
12.086297     3400
16.427092     3600
18.215072     3800
39.654272     4000
36.735607     4200
45.14628     4400
56.843486     4600
67.199447     4800
76.528157     5000
