0.009629     200
0.066409     400
0.414829     600
0.902178     800
1.782239     1000
3.095468     1200
5.04538     1400
10.395424     1600
12.826114     1800
18.030855     2000
23.192582     2200
37.794974     2400
38.388507     2600
49.516913     2800
64.65867     3000
85.15763     3200
86.163512     3400
111.20495     3600
124.6138     3800
175.33029     4000
205.57599     4200
224.07911     4400
261.58649     4600
312.39896     4800
344.62935     5000
