0.003154     200
0.01393     400
0.081191     600
0.197808     800
0.417632     1000
0.774569     1200
1.169737     1400
2.466131     1600
2.533865     1800
3.367179     2000
4.239598     2200
8.585275     2400
7.094071     2600
9.101968     2800
12.077309     3000
19.296956     3200
15.733871     3400
20.87463     3600
22.575981     3800
39.85023     4000
41.072981     4200
48.718226     4400
60.566452     4600
72.1123     4800
80.559011     5000
