0.003195     200
0.018849     400
0.114574     600
0.259379     800
0.567159     1000
1.056661     1200
1.635023     1400
2.818444     1600
3.512598     1800
4.840532     2000
6.039664     2200
9.910187     2400
10.007048     2600
12.942706     2800
16.841503     3000
21.989084     3200
22.148904     3400
29.206613     3600
31.524349     3800
46.520777     4000
51.95892     4200
57.235038     4400
67.919225     4600
83.147832     4800
94.089099     5000
