0.008393	200
0.048226	400
0.233459	600
0.488444	800
0.977752	1000
1.699582	1200
2.937586	1400
5.543588	1600
7.509092	1800
10.491979	2000
13.995196	2200
22.080063	2400
23.817796	2600
29.244758	2800
40.146301	3000
47.314063	3200
50.991014	3400
63.622781	3600
74.59853	3800
99.103223	4000
118.02812	4200
125.61351	4400
146.46752	4600
185.58191	4800
186.4496	5000
