# OMP time data
#
#Citites	Times
#Threads ->	1			2			4			8			12
8			0.001519	0.000937	0.000612	0.000432	0.000596
9			0.010518	0.007415	0.00368		0.001771	0.002372
10			0.095712	0.049137	0.026193	0.013275	0.01897
11			1.13227		0.568546	0.28036		0.14794		0.179683
12			15.1781		7.54595		3.79051		2.00875		2.31003
13			206.954		101.505		51.0793		26.9759		29.5517
14			3003.18		1477.3		740.998		390.597		435.675
