0.003569     200
0.032599     400
0.214393     600
0.520084     800
1.021055     1000
2.04787     1200
3.150979     1400
5.524245     1600
6.984397     1800
9.502545     2000
12.035337     2200
19.350878     2400
19.916213     2600
25.7713     2800
33.402348     3000
43.461943     3200
44.34342     3400
58.036856     3600
63.104071     3800
92.138154     4000
103.71239     4200
113.7641     4400
134.76776     4600
164.21476     4800
186.44107     5000
