0.003954     200
0.032652     400
0.250034     600
0.506842     800
1.002985     1000
2.07386     1200
3.193078     1400
5.599401     1600
6.978464     1800
9.448744     2000
12.006608     2200
19.387618     2400
20.093833     2600
26.076906     2800
33.490268     3000
43.830663     3200
44.433034     3400
58.369193     3600
63.14455     3800
92.508251     4000
104.32831     4200
113.9251     4400
134.15968     4600
161.37316     4800
175.55062     5000
