0.003107     200
0.046457     400
0.063211     600
0.168239     800
0.332671     1000
0.631446     1200
0.882145     1400
2.447197     1600
1.997915     1800
2.632949     2000
3.331772     2200
8.347319     2400
5.591949     2600
7.042752     2800
9.518321     3000
19.148213     3200
12.119142     3400
16.752785     3600
19.289884     3800
41.48749     4000
38.953112     4200
47.426045     4400
58.571846     4600
70.982837     4800
79.736583     5000
